smiles,penalized_logp
COC(=O)CC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4C[C@H]5CC[C@]4(C)[C@@]3(O5)C(=O)[C@H](Br)[C@]12C,-8.875927491524171
NC(=O)C1=CC=CC(CC[NH2+]C2C3CC4CC(C3)CC2C4)=C1,-8.88016411170216
CCC[C@H](C[NH3+])[C@@]1(O)CCC[NH+](CC)CC1,-8.884329845410086
C[C@H]1C[NH+]2CCCC[C@@H]2CN1C[C@@H]1CCCCC[NH2+]1,-8.884916448163283
CNS(=O)(=O)CCCN1CC[C@H]2CC[C@@H](C1)[NH+]2C,-8.885569893793937
O=C(NC1CC[NH+](CC2=CC=C(F)C(F)=C2)CC1)[C@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,-8.886263807634936
CC1=CC2=C(C(=O)O1)[C@]1(C)C[C@](C)(O2)C2=C(C=C(C)OC2=O)O1,-8.888550181257171
O=C1C=CC(C2=CC=CN=C2)=C2[C@@H]3C[C@H](CN12)C[NH+](CC1=CC2=CC=CC=C2O1)C3,-8.89002535237964
CCC[NH+]1CCC[C@]2(CC1)NC(=O)NC2=N,-8.891801811398533
COC1=CC=C(C2=CC=C3[C@@H]4C[C@@H](CN(C(=O)CCCC(=O)[O-])C4)CN3C2=O)C=C1,-8.8935463705492
CC(C)[C@H](C#N)C(=O)NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-8.908770742865661
C[NH+]1[C@H]2CC[C@@H]1CN(C1=NC3=C(S1)[C@H]([NH3+])CCC3)CC2,-8.912860063817659
C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,-8.919648387200969
O=C(CC[NH+]1CCCCCCC1)NC[C@@H](C1=CC=CC=N1)N1CCOCC1,-8.934682368705896
COCCC(=O)N1CCCCC[C@@H]2[C@@H]1[C@H](C1=CC=CC(F)=C1)C[NH+]2C,-8.935324855046776
CC(=O)NC12C[C@H]3C[C@@H](C1)CC(C(=O)NC1=CC=C(N(C)C)C=N1)(C3)C2,-8.936777468676524
C[NH+]1CCC(CN2CCC[NH+]3CCCC[C@@H]3C2)CC1,-8.941034241389321
C[C@H](NCCC[NH+](C)C)C(=O)N1CCCCCCC1,-8.942366809746126
CC1(C)[C@H]2OCC[C@H]2[C@H]1NC(=O)CCNC(=O)C12CC3CC(CC(C3)C1)C2,-8.942481573097268
CC1(C)[C@H]2OCC[C@@H]2[C@H]1NC(=O)CCNC(=O)C12CC3CC(CC(C3)C1)C2,-8.942481573097268
CN1CCC[NH+](CC2=CC=C(CNC3=[NH+]CCN3)C=C2)CC1,-8.94568454461341
C[NH+](C)[C@@H](CNC(=O)C12CC3CC(CC(C3)C1)C2)C1=CC=CC=C1,-8.950384938487701
O=C(C[N+]12CN3CN(CN(C3)C1)C2)C1=CC=C(Cl)C(Cl)=C1,-8.953308512843535
O=C(NCC[NH+]1CCN(C2=CC=C(F)C=C2)CC1)C12CC3CC(CC(C3)C1)C2,-8.954630037557312
O=C1CC[C@H](COC(=O)[C@@H]2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)N1,-8.967174771216285
CN(C)C(=O)[C@@H]1CC[C@@H](CNC(=O)NCC23CC4CC(CC(C4)C2)C3)O1,-8.973985349263202
CCC[NH+]1CCC[C@@H]([NH2+]CC2CCC(C(=O)[O-])CC2)CC1,-8.97939553642224
C[C@H]1CCC[NH+](CCOCC[NH3+])CC1,-8.980235589864616
C[NH2+][C@]1(C(=O)[O-])CCC[C@@H]([NH+](C)C2CCCCCC2)C1,-8.982718185972574
O=C(N[C@@H](C(=O)[O-])C12CC3CC(CC(C3)C1)C2)C1=CC=CS1,-8.988424247000133
NC(=S)[C@@H]1CN(C(=O)C23CC4CC(CC(C4)C2)C3)CCO1,-8.991854376264328
O=C([C@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2)N1CCS(=O)(=O)CC1,-8.996196432040968
C[NH+]1[C@H]2CC[C@@H]1CCN(C(=O)C(C)(C)/C(N)=N/O)C2,-8.996678314399576
C[C@@]1(C(=O)[O-])CCC[NH+]1C1=NC=[NH+]C2=C1CCCCC2,-8.996679133259521
O=C1C[C@H]([NH2+]C23CC4CC(CC(C4)C2)C3)C(=O)N1C1=CC=CC=C1Cl,-8.997816392828815
CN(C)C1=CC=C([C@@H](CNC(=O)C23CC4CC(CC(C4)C2)C3)[NH+]2CCCC2)C=C1,-8.99966225115823
CC1=CC(O)=C(C[NH+]2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)C2=C1C(=O)/C(=C/C=C/C1=CC=CC=C1)O2,-9.001579054474675
C[NH+]1CCCN(CC[C@@H]2CCC[C@@]2(CO)[NH2+]C2CC2)CC1,-9.002265804734625
CS(=O)(=O)O[C@@H]1CC2CC(CCC1=O)C2,-9.007088866950344
C=CC[C@@H](O)C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-9.032382769185855
O=C(NC[C@@H]1COCCO1)[C@@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,-9.032398240237812
CC(C)[NH2+]CC1=CN=C(N2CC[C@H]3CC[C@@H](C2)[NH+]3C)S1,-9.042634743620683
[NH3+]CCSCC12CC3CC(CC(C3)C1)C2,-9.042985740531359
CC(=O)C1=CC=C(OC[C@@H](O)C[NH2+]C23CC4CC(CC(C4)C2)C3)C=C1,-9.043879857048463
CCC(=O)OC[C@@]12CO[C@@H](C)[C@@H](C1)C(C)=C[C@@H]2C,-9.049222030924806
CC1=C(C[NH+]2CCCCCCC2)N=CN1,-9.0579669409241
COC(=O)C12C[C@@H]3C[C@@H](CC(NC(=O)[C@@H]4COC5=CC=CC=C5O4)(C3)C1)C2,-9.06142124355924
C=CC(=O)N1C[C@@H]2C[C@H](C1)CN1C(=O)C=CC=C21,-9.068219446833725
CC[C@H](C)[C@H](NC(C)=O)C(=O)N1C[C@@H]2C[C@H](C1)CN1C(=O)C=CC=C21,-9.07495298650046
N#CC1=C(C#N)[N-]C(NC(=O)CC23CC4CC(CC(C4)C2)C3)=N1,-9.085230346696708
CCNS(=O)(=O)[C@@H]1CCN(C(=O)C2C3CC4CC(C3)CC2C4)C1,-9.085572431431984
CCC1=NNC(C23CC4C[C@](C)(C2)C[C@@](C)(C4)C3)=N1,-9.08677602492787
C[C@@H]1C[C@@H](C)C[NH+](CCCNC(=O)N2CCC[NH+](CC(=O)N(C)C)CC2)C1,-9.087790722512615
O=C(NNC(=O)C12C[C@@H]3C[C@@H](CC(Cl)(C3)C1)C2)[C@@H]1COC2=CC=CC=C2O1,-9.087909229096288
CS(=O)(=O)N1C[C@@H]2C[C@H](C1)C1=CC=C(NS(=O)(=O)C3=CC=CS3)C(=O)N1C2,-9.088374467956472
O=C(NCC1C2CC3CC(C2)CC1C3)C1=CC=C(C[NH+]2CCCCCC2)NC1=O,-9.091440003316366
C[NH2+][C@H]1[C@@H](CN2CCC[NH+](C)CC2)C(C)(C)OC1(C)C,-9.095843897809994
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N[C@@H]1CCCNC1=O,-9.098245111298922
CC(C)([NH3+])C1=CN(C[C@@H]2CCCN(C(=O)NC34CC5CC(CC(C5)C3)C4)C2)N=N1,-9.106966190533763
N=C1NC(=O)N(CC2CC2)C12C1CC3CC(C1)CC2C3,-9.11007433293758
C[C@@H](NC(=O)CN1CCNC(=O)C1)C12CC3CC(CC(C3)C1)C2,-9.11177893723321
O=C(N[C@H]1C=CS(=O)(=O)C1)C12CC3CC(CC(C3)C1)C2,-9.117989552366424
CN1CC[NH+](C)C[C@H]1C1=NOC([C@@H]2CCCCC[NH2+]2)=N1,-9.12437145406818
CCC1=[NH+]C=CN1CC(=O)N1C[C@H]2CC[C@@H]1C[NH+](C1CCOCC1)C2,-9.1259282108966
CCN(CC)S(=O)(=O)N1C[C@@H](C2=CC=CC=C2)[C@H]2[C@H]1CCCCC[NH+]2C,-9.134788157296123
O=C(CC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2)NCC1=NN=C2CCCCCN21,-9.136828056371392
CC1(C)CCC[NH+](CC[C@@H]2CCC[C@]2([NH3+])C(=O)[O-])CC1,-9.144820664212011
C1CCC[NH+](C[C@H]2CCC[NH2+]2)CC1,-9.148541354091432
C[C@@H](NC(=O)CC[C@H]1NC(=O)NC1=O)C12CC3CC(CC(C3)C1)C2,-9.15003729573338
COC1=CC=C(C[NH+]2C[C@@H]3CC[C@H](C2)N(CC(=O)N2CC[NH2+]CC2)C3)C=C1,-9.158033269483765
CN(CC(=O)NC1CCCCCCC1)C[C@@H]1CCC[NH+]1C,-9.162653882010606
CN1C=CC=C1CN[C@@H]1[C@H]2CO[C@H](O2)[C@H]([NH+]2CCCCC2)[C@H]1O,-9.164801489672678
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)CS)CC2,-9.169478015850919
CCCC12CN3CCN(CC(C3)/C1=N\NC(=S)NC(C)(C)C)C2,-9.170327184390253
C[C@H](CC[NH2+]C1CCCCCCC1)[S@@](C)=O,-9.183000291735683
O=C1C[C@H]([NH+](CC2CC[NH2+]CC2)C2CC2)CCCN1,-9.184869684141734
C[NH+](C)CCN1C(N)=[NH+]C[C@@]12CCCC(C)(C)CC2,-9.186573260083549
N#C[C@@H]([NH2+]C12CC3CC(CC(C3)C1)C2)C1=CC2=C(C=C1)OCO2,-9.187810586201259
[NH3+]CC1=CC=CC(OCC[NH+]2CCCCCCC2)=C1,-9.191743480115623
N#C[C@H]1CCCC[C@H]1[NH+]1CCCCCCC1,-9.21223966782085
CC[NH+]1CCC[C@@](O)(C(C)(C)C[NH3+])CC1,-9.21387274926325
C[NH2+][C@]1(CO)CC[C@@H]([NH+]2CCCCC[C@H]2C)C1,-9.219426522656235
C1=CC=C2C(=C1)CCSC[C@@H]2[NH2+]C[C@@H]1C[NH+]2CCN1CC2,-9.225006903107417
C[C@@]12CC3CC(CC(=O)C(C#N)C#N)(C1)C[C@](C)(C3)C2,-9.225203036127576
CC[NH+]1CCC[C@H]([NH2+][C@@H](C)CCCO)CC1,-9.228417999595598
OC12C[C@H]3C[C@@H](C1)CC([NH2+]CC1=CC=C(C4=CC=CC=C4F)O1)(C3)C2,-9.232904802635744
C[C@H](C(=O)[O-])[C@@H](C)[NH+]1CCCSCC1,-9.2336606633523
O[C@H]1CCCCCC[C@@H]1[C@@H]1CCCC[NH2+]1,-9.235489335615021
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)C1=NNC=C1N)CC2,-9.239411220175596
CC[NH+](CC)CC1=CN2N=CC(C(=O)N3CC[C@H]4CC[C@@H](C3)[NH+]4C)=C2N=C1,-9.258239185344832
CC[NH+](CC)CC1=CN2N=CC(C(=O)N3CC[C@@H]4CC[C@H](C3)[NH+]4C)=C2N=C1,-9.258239185344832
O[C@]1(C[NH2+]CC2=CC=CN=C2N2C=NC=N2)C[NH2+]CCOC1,-9.258337511343155
NC(=O)C1=C(NC(=O)[C@H]2[C@@H](C(=O)[O-])[C@@H]3C=C[C@H]2C3)SC2=C1CCCCCC2,-9.301102916495708
C[C@H]([NH3+])CC1=NOC(CC23CC4CC(CC(C4)C2)C3)=N1,-9.30982195747141
CN(C)C(=O)C[NH+](C)CC(=O)NC1CCCCCCC1,-9.33518830686833
COC1=CC(CC2(CN3C[C@@H]4C[C@H](C3)CN3C(=O)C=CC=C43)C(=O)N(C)C(=O)N(C)C2=O)=CC=C1O,-9.337107711520087
C[C@@H](C[C@H]1CCCCC[NH2+]1)[NH2+]CC[NH+](C)C1CCCC1,-9.34059346657131
CCN1C=C(C[NH+]2CCCN(C(=O)[C@@H]3CC[NH+](C)C3)CC2)C=N1,-9.350369668906488
CCC[NH2+][C@H](C[C@@H]1CCCCCC[C@@H]1[NH3+])C1=COC=C1,-9.353525570398487
CCC(CC)(NC(=O)N1CC[C@@H]2CC[C@H](C1)[NH+]2C)C(=O)[O-],-9.361738139513431
C[C@H]1C[C@H]1NC(=O)C12CC3CC(CC(C(=O)N[C@H]4C[C@H]4C)(C3)C1)C2,-9.365461027165
[NH3+][C@H]1CCC[C@@H]1CNC(=O)CC12CC3CC(CC(C3)C1)C2,-9.3656965108293
O=[N+]([O-])C1=CC=CC(C2=NN(C34C[C@@H]5C[C@@H](CC(O)(C5)C3)C4)N=N2)=C1,-9.366209275339326
CN1C=C[NH+]=C1CN(C)C(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2,-9.373413279401078
C[C@H](O)[C@H]([NH3+])C[NH+]1CCCCCC1,-9.390943651060404
C[N+]1(C[C@H](O)COC(=O)C23CC4CC(CC(C4)C2)C3)CCOCC1,-9.402045044508437
C[NH+]1CCC[NH+](CC2=CC=C([N+](=O)[O-])O2)CC1,-9.415901249746865
C[NH+]1CCC(CN2CCC[NH+]3CCC[C@@H]3C2)CC1,-9.419732416804395
O=C1[C@H]2CC3C[C@@H]1CC(Br)(C3)C2,-9.42143676291985
C[C@H](CNC1=[NH+]CCCCC1)[NH+](C)C,-9.428596662967351
C[NH+]1[C@H]2CC[C@@H]1CN(CC1=CC(=O)N3C=CSC3=[NH+]1)CC2,-9.437352185602666
C[C@@H]1CN(C(=O)CC23CC4CC(CC(C4)C2)C3)CC[C@@H]1[NH3+],-9.441444695898522
CCCC(=O)N1C[C@@H]2C(C[NH+]3CCCOC4=C(C=CC=C4OC)C3)[C@@H]2C1,-9.45129624824556
COC(=O)C(C)(C)C[NH2+]C12CC3CC(CC(C3)C1)C2,-9.471055107113655
O=C([O-])[C@@H]1CC[NH+](C2=NC=[NH+]C3=C2CCCCC3)C1,-9.471940072501626
C1CN([C@H]2CC[C@H]3S[C@@H]2CC[C@H]3N2CCOCC2)CCO1,-9.475607976964742
[NH3+][C@@H]([C@H]1CCOC2(CCC2)C1)C12CC3CC(CC(C3)C1)C2,-9.478189037951545
CC1=CC=C(C[NH+]2C[C@H]3C(=O)NC4=CC=CC=C4C(=O)N[C@@]3(C)C2)S1,-9.48006798890433
C[NH+]1[C@H]2CC[C@@H]1CN(CCC[C@@H]1CCC[NH2+]C1)CC2,-9.491339639758774
CCN[C@]1(C(=O)OCC)CC[C@H]([NH+]2CCCCCCC2)C1,-9.491585140030368
C[C@@]12CC3CC(C4=NC(C=O)=CN4)(C1)C[C@](C)(C3)C2,-9.492801388096455
CCOC1=CC=C(C[NH2+]C23C[C@@H]4C[C@@H](CC(O)(C4)C2)C3)C=C1Br,-9.493276671652307
CC1=CC=C2C(=C1)[C@@H]1C[NH+](C)CC[C@@H]1N2C(=O)C12CC3CC(CC(C3)C1)C2,-9.493401806324846
CC(C)[C@@H](C[NH3+])[C@H](O)CC12CC3CC(CC(C3)C1)C2,-9.501175262302063
CCOC1=CC=C(C[NH2+]C23C[C@@H]4C[C@@H](CC(O)(C4)C2)C3)C=C1Cl,-9.504028888023583
C[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.516081305153943
CC1CC[NH+](CCCNC(=O)N2CC[C@H]3CC[C@@H](C2)[NH+]3C)CC1,-9.518801012315055
O=C(C[NH+]1C[C@@H]2C[C@H](C1)C1=CC=CC(=O)N1C2)NC1=CC=C(Cl)C(Cl)=C1,-9.529484483945494
COC[C@H](O)C[NH+]1CCC(NC(=O)N2CCCCCCC2)CC1,-9.536541017404696
CCC(C)(C)[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2CCCCCCC2)C1,-9.543388089012083
C[NH+](C)CCOC(=O)CC12CC3CC(CC(C3)C1)C2,-9.5459148936241
COCCN1C(=O)C[C@](CC(=O)NC23C[C@@H]4C[C@@H](CC(O)(C4)C2)C3)(C2=CC=CC=C2C)C1=O,-9.560721068249116
CC[C@@H]1CCC[NH+]([C@@H]2CC[C@]([NH2+]C3CC3)(C(=O)[O-])C2)CC1,-9.570257954630916
C[C@@]12CC3CC(NC(N)=O)(C1)C[C@](C)(C3)C2,-9.570824709297192
CS(=O)(=O)N1CCC[C@H](CNC(=O)CC[NH+]2CCCCCCC2)C1,-9.57428794755272
COC1=CC(C)=CC2=C1C(C)=C(CC(=O)N1CCCC3=C[C@@H]4C[C@@H](C[NH+]5CCCC[C@@H]45)[C@H]31)C(=O)O2,-9.582058592623904
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)NC(C)(C)CC(=O)[O-])CC2,-9.58680031659243
C[NH+]1[C@H]2CC[C@@H]1CCN(C(=O)NC(C)(C)CC(=O)[O-])C2,-9.58680031659243
O=C(CC1=CC=CS1)N1C[C@H](O)[C@@H]([NH+]2CCCCCCC2)C1,-9.59025676068605
O=C1CCCCC(=O)C2=CC=CC=C2N1,-9.595909478490462
C[NH+](CC(=O)N1CCCCCCC1)C[C@H](O)C1CC1,-9.606778950240734
C[C@H](NC(=O)C1=C(C(=O)[O-])C=NN1C)C12CC3CC(CC(C3)C1)C2,-9.618600493334526
CC(C)[C@H](NC(=O)N1CC[C@@H]2CC[C@H](C1)[NH+]2C)C(=O)[O-],-9.61970371592722
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)[C@H]1CCS(=O)(=O)C1,-9.642814014560184
O=C([O-])[C@H]1C2C[C@@H]3C[C@H](C2)CC1(N1N=CC(N2CCN(C4=CC=C(F)C=C4)CC2)=C(Cl)C1=O)C3,-9.647624474078407
C[C@@H](CN1C=C[NH+]=C1)NC(=O)NC12CC3CC(CC(C3)C1)C2,-9.662079037250042
O=C1C=CC=C2[C@H]3C[C@H](CN(C4=NC(N5CCOCC5)=NC(N5CCOCC5)=N4)C3)CN12,-9.67138459425673
O=C1NCCCC[C@@H]1[NH+]1C[C@H](O)[C@H](O)C1,-9.679819900034184
COC(=O)CC1=CC=C(NC(=S)N2CCCC3=C[C@H]4C[C@H](C[NH+]5CCCC[C@H]45)[C@@H]32)C=C1,-9.680090677447321
C[NH2+][C@@H]1CC[C@@H](N2CCC[NH+](C)CC2)C1,-9.68813888049054
C[NH2+][C@H](C)[C@H](C)C12CC3CC(CC(C3)C1)C2,-9.690575445026962
CC1(C)C[C@](CCC#N)(C2N3CC4(C)CN2CC(C)(C3)C4O)CCO1,-9.711697860382541
C=C[C@@H]1OC[C@@]2(CO)[C@@H](C)[C@@H]1C(C)=C[C@H]2C,-9.711788156590842
C[C@@H]1CCC[C@@H](N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)C1,-9.71480997957455
CC1CC[NH+](C[C@H](O)COCCC23CC4CC(CC(C4)C2)C3)CC1,-9.720403108030837
CCC[C@H]([NH3+])C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-9.72283838080173
[NH3+]CCCCCC(=O)N1C[C@@H]2C[C@H](C1)C1=CC=CC(=O)N1C2,-9.72679471095877
O[C@H]1[C@@H]2CC[C@@](O)(N2)[C@H](O)[C@@H]1O,-9.730766782749226
OC[C@H]1CC[NH+](C2CCCCCCC2)C1,-9.744103952932718
C[C@@]12CC3CC(C[NH2+]C4CCCC4)(C1)C[C@](C)(C3)C2,-9.749716592146676
OC[C@H]1CCC[NH+]1C1CCCCCCC1,-9.757165830985157
O=C(NC1CC[NH2+]CC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-],-9.757329773280171
CCC[NH+]1CCN(CC2=CC=C(C(=O)NC34CC5CC(CC(C5)C3)C4)C(=O)N2)CC1,-9.769355661644829
C[C@H]1CN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC[C@@H]1[NH3+],-9.776429093746009
CN[C@]1(C(=O)OC)CCC[C@H]1CC[NH+]1CCCCCCC1,-9.778076357131306
CC(=O)N[C@@H]1CCC[NH+](CC(=O)N2CCCCCCC2)C1,-9.786842426862204
C[C@H]1C[C@H]([NH2+][C@@H](C)C23CC4CC(CC(C4)C2)C3)CS1,-9.79593729846015
O=C(C[NH+]1CCC[C@H](O)C1)N(CC1=CC=C(F)C=C1)C12CC3CC(CC(C3)C1)C2,-9.810798616147913
CN(C(=O)C1CC1)[C@@H]1[C@H]2[C@@H]3CC[NH+]2C[C@H]1O3,-9.81478688983423
CC[C@@H]1C[NH2+]CC[C@@]12CCC[NH+](C)CC2,-9.83071153090252
CCOC1=CC=CC=C1/C=N/N=C(/C1=CC=CC([N+](=O)[O-])=C1)C12CN3CN(C[NH+](C3)C1)C2,-9.841503211478669
C[NH2+][C@@]1(C(=O)[O-])CCC[C@H]([NH+]2CCCCCC2)C1,-9.842856433574962
O[C@@]1(C[NH2+]CC2=CN3CCSC3=N2)C[NH2+]CCOC1,-9.846030591417234
C[C@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CCO[C@H](C(N)=O)C1,-9.84887422359306
O=[N+]([O-])C1=CC2=[NH+][C@@H](CS[C@H]3[NH+]=C4C=CC(Br)=CC4=[NH+]3)[NH+]=C2C=C1,-9.849548501758342
C[C@@]12CC3CC(C(=O)N4CC[NH+](CC5=CC=CC=C5)CC4)(C1)C[C@](C)(C3)C2,-9.853321237677283
C[C@@H]([NH3+])C1=NN=C(CC23CC4C[C@](C)(C2)C[C@@](C)(C4)C3)S1,-9.85784605907587
CC(C)[NH+]1CC[C@@H](C[NH2+][C@@H](C)C[C@@H]2CCCCC[NH2+]2)C1,-9.859384188840158
C[C@H]1[N-]S(=O)(=O)C2=CC=CC=C2S(=O)(=O)OC1=O,-9.860158870447219
CC(C)[C@@H](CO)[NH2+][C@@H]1CCC[NH+](C)CC1,-9.870169941535408
CC1=N[C@H](C(=O)N2CCC3=NN=C(C45CC6CC(CC(C6)C4)C5)[C@@H]3C2)N=C1,-9.871250742801308
COC1=CC=CC2=[NH+][C@@H]3C(N4C[C@]5(C)C[C@H]4CC(C)(C)C5)=[NH+]C=NC3=C12,-9.873477656742965
C[C@]1(C23CC4CC(CC(C4)C2)C3)CCC[NH2+]1,-9.875789435893028
O=C(N[C@H]1CCS(=O)(=O)C1)N1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2,-9.895579349346969
O=C([C@H]1CC2=C(CN1)NC=[NH+]2)N1CCC[NH+]2CCC[C@@H]2C1,-9.896498312015172
CC[C@H](NC(=O)N1CC[C@H]2CC[C@@H](C1)[NH+]2C)C(=O)[O-],-9.897841618189167
C[NH+]1CCC(N2C[C@@H]3C[C@H](C2)C2=CC=C(NC(=O)C4=CC=C(C#N)C=C4)C(=O)N2C3)CC1,-9.900334131278793
C1CC[NH+]2CCCN([C@@H]3CC[NH+]4CCC[C@H]34)C[C@@H]2C1,-9.90444598663964
C[C@@H](CC[NH+](C)C)NC(=O)N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,-9.920250575833553
C[C@@]12CC3CC([NH2+]C[C@H]4CC=CCC4)(C1)C[C@](C)(C3)C2,-9.928975181615204
CCN1N=C(C(=O)N2CCSCC2)C2=C1CC[C@@H](N1CC[NH+](C3C4CC5CC(C4)CC3C5)CC1)C2,-9.933758508271023
CC(C)[NH2+]C[C@H](O)COCC12CC3CC(CC(C3)C1)C2,-9.943740689021386
CN1N(C)N2CCSSCCN12,-9.95754118710697
C[C@@H](C(N)=S)S(=O)(=O)NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-9.978208914560122
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1,-9.981397714904912
CC[C@H](C[NH3+])C(=O)N1CC[C@H]2CC[C@@H](C1)[NH+]2C,-9.99132263750006
CC1(C)OC(C)(C)[C@H](C[NH+]2CCCCCCC2)[C@@H]1N,-9.99343719896222
O=C([O-])[C@@H]1CC2=C3C=CC=CC3=[NH+][C@H]2[C@H](C(=O)[O-])[NH2+]1,-10.002341782729596
CC[NH+]1CCC([C@H](C)[NH2+]C2CCCCCCC2)CC1,-10.011504692626076
COC1=CC=C(/C=N/NC(=O)C(F)(F)F)C=C1C[NH+]1C[C@H]2CC[C@@H](C1)C1=CC=CC(=O)N1C2,-10.01546096185748
C[C@H]1CN(C(=O)CC23CC4CC(CC(C4)C2)C3)C[C@H](C)[NH2+]1,-10.038396554905383
CC1=CC[C@@H]2C=C/C=C\[C@@H]1C(=O)N2,-10.049787447215106
C[C@@H](CC[NH3+])NC(=O)CC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.053714088033972
CC1=CC(C)=NC(N/C(=[NH+]\C(=O)NC23CC4CC(CC(C4)C2)C3)N2CCN(C3=CC=CC=[NH+]3)CC2)=N1,-10.054073119411022
CN(CC[NH+](C)C)C(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2,-10.055685576297616
CCC[NH+]1CCC[C@]2(CC1)C[NH+]=C(N)N2C[C@@H]1CCCO1,-10.064761335358497
CCC[NH+]1CCC[C@@]2(CC1)C[NH+]=C(N)N2C[C@@H]1CCCO1,-10.064761335358497
O=C(CC12CC3CC(CC(C3)C1)C2)NC[C@H]1CCC[NH2+]1,-10.085358733681673
O[C@@H](CN1CCOCC1)C[NH+]1CCCCCCC1,-10.089821755619594
CN1C=CC(S(=O)(=O)NCC[NH2+]C2C3CC4CC(C3)CC2C4)=C1,-10.105928152150256
CC1=NN(C23C[C@H]4C[C@H](CC(C(=O)NN[C@@H]5CC(=O)N(C6=CC=CC(C)=C6C)C5=O)(C4)C2)C3)N=N1,-10.138024517450425
CC(=O)NC12C[C@H]3C[C@@H](C1)CC(C(=O)N1CCCN(C4=CC=CC=[NH+]4)CC1)(C3)C2,-10.148174633092227
O=C(C1=C([O-])ON=[N+]1C1=CC=CC=C1)N1C[C@@H]2C[C@H](C1)C1=CC=CC(=O)N1C2,-10.15047681564547
C[C@H]1CCN(C[C@@H]2CN3CCC[C@@H]3CO2)CC[C@@H](C)[NH2+]1,-10.151746460848589
O=C([O-])CC12C[C@@H]3C[C@H](C1)CC(N1N=CC(NC4=CC=C(Cl)C(C(=O)[O-])=C4)=C(Cl)C1=O)(C3)C2,-10.153162432296018
C[C@@]12CC3CC(CC4=NN=C(C[NH3+])S4)(C1)C[C@](C)(C3)C2,-10.15419002396253
NC1=NN=C(SCC(=O)N2CC[NH+](C34CC5CC(CC(C5)C3)C4)CC2)S1,-10.159950001817833
C[C@@H](NC1=[NH+]CCCS1)C12CC3CC(CC(C3)C1)C2,-10.16133235252057
FC1=CC=C(C2=NNC=C2C[NH2+]C23C[C@@H]4C[C@H](C2)CC(N2C=NC=N2)(C4)C3)C=C1,-10.178487024268653
C[C@H](O)[C@H](C)[NH2+][C@@H](C)C12CC3CC(CC(C3)C1)C2,-10.189408664191106
CC(C)C1N2CC3([N+](=O)[O-])CN1CC([N+](=O)[O-])(C2)C3(C)C,-10.197432218650679
COCCN/C(CC12CC3CC(CC(C3)C1)C2)=[NH+]\N,-10.200670458344659
CN(C[C@@H]1CCC[NH+]1C)S(=O)(=O)N1CCC[NH2+]CC1,-10.229699522661374
CC(C)[C@@H](C[NH3+])C(=O)NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.239045187599414
CCC([NH3+])(CC)C(=O)N1CCC[NH+](CC(=O)[O-])CC1,-10.239363542363686
C[NH+]1[C@H]2CC[C@@H]1CN(C1=[NH+]C3=C(C=C1C(=O)[O-])CCC3)CC2,-10.242677270743101
O=C([O-])[C@@H]1C[C@@H]2CC[C@H]1[NH+]2C1=NC=[NH+]C2=C1CCCCC2,-10.2507459631439
CC1=CC(C)=C(NC(=O)[C@H]2CCC[NH+]2C23C[C@@H]4C[C@@H](CC(O)(C4)C2)C3)C(C)=C1,-10.259044358574034
CS(=O)(=O)NCC(=O)NC[C@@H]1CC[NH+](C2CCCCCCC2)C1,-10.274181583212357
CCCC12C[C@@H]3C[C@@H](CC([NH3+])(C3)C1)C2,-10.275384920649515
